name,mana_cost,cmc,type_line,oracle_text,power,toughness,colors,color_identity,keywords,set,rarity
The Swarmweaver,{2}{B}{G},4,Legendary Artifact Creature — Scarecrow,"When The Swarmweaver enters, create two 1/1 black and green Insect creature tokens with flying.
Delirium — As long as there are four or more card types among cards in your graveyard, Insects and Spiders you control get +1/+1 and have deathtouch.",2,3,"['B', 'G']","['B', 'G']",['Delirium'],dsk,rare
The Tale of Tamiyo,{2}{U},3,Legendary Enchantment — Saga,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I, II, III — Mill two cards. If two cards that share a card type were milled this way, draw a card and repeat this process.
IV — Exile any number of target instant, sorcery, and/or Tamiyo planeswalker cards from your graveyard. Copy them. You may cast any number of the copies.",n/a,n/a,['U'],['U'],['Mill'],dsk,rare
The Wandering Rescuer,{3}{W}{W},5,Legendary Creature — Human Samurai Noble,"Flash
Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Double strike
Other tapped creatures you control have hexproof.",3,4,['W'],['W'],"['Double strike', 'Flash', 'Convoke']",dsk,mythic
Thornspire Verge,,0,Land,"{T}: Add {R}.
{T}: Add {G}. Activate only if you control a Mountain or a Forest.",n/a,n/a,[],"['G', 'R']",[],dsk,rare
Threats Around Every Corner,{3}{G},4,Enchantment,"When Threats Around Every Corner enters, manifest dread.
Whenever a face-down permanent you control enters, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",n/a,n/a,['G'],['G'],"['Manifest', 'Manifest dread']",dsk,uncommon
Ticket Booth // Tunnel of Hate,{2}{R} // {4}{R}{R},9,Enchantment — Room // Enchantment — Room,n/a,n/a,n/a,['R'],['R'],"['Manifest', 'Manifest dread']",dsk,common
"Toby, Beastie Befriender",{2}{W},3,Legendary Creature — Human Wizard,"When Toby, Beastie Befriender enters, create a 4/4 white Beast creature token with ""This creature can't attack or block alone.""
As long as you control four or more creature tokens, creature tokens you control have flying.",1,1,['W'],['W'],[],dsk,rare
Trapped in the Screen,{2}{W},3,Enchantment,"Ward {2} (Whenever this enchantment becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
When Trapped in the Screen enters, exile target artifact, creature, or enchantment an opponent controls until Trapped in the Screen leaves the battlefield.",n/a,n/a,['W'],['W'],['Ward'],dsk,common
Trial of Agony,{R},1,Sorcery,"Choose two target creatures controlled by the same opponent. That player chooses one of those creatures. Trial of Agony deals 5 damage to that creature, and the other can't block this turn.",n/a,n/a,['R'],['R'],[],dsk,uncommon
Tunnel Surveyor,{2}{U},3,Creature — Human Detective,"When Tunnel Surveyor enters, create a 1/1 white Glimmer enchantment creature token.",2,2,['U'],['U'],[],dsk,common
Turn Inside Out,{R},1,Instant,"Target creature gets +3/+0 until end of turn. When it dies this turn, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",n/a,n/a,['R'],['R'],"['Manifest', 'Manifest dread']",dsk,common
Twist Reality,{1}{U}{U},3,Instant,"Choose one —
• Counter target spell.
• Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",n/a,n/a,['U'],['U'],"['Manifest', 'Manifest dread']",dsk,common
Twitching Doll,{1}{G},2,Artifact Creature — Spider Toy,"{T}: Add one mana of any color. Put a nest counter on Twitching Doll.
{T}, Sacrifice Twitching Doll: Create a 2/2 green Spider creature token with reach for each counter on Twitching Doll. Activate only as a sorcery.",2,2,['G'],['G'],[],dsk,rare
"Tyvar, the Pummeler",{1}{G}{G},3,Legendary Creature — Elf Warrior,"Tap another untapped creature you control: Tyvar, the Pummeler gains indestructible until end of turn. Tap it.
{3}{G}{G}: Creatures you control get +X/+X until end of turn, where X is the greatest power among creatures you control.",3,3,['G'],['G'],[],dsk,mythic
Unable to Scream,{U},1,Enchantment — Aura,"Enchant creature
Enchanted creature loses all abilities and is a Toy artifact creature with base power and toughness 0/2 in addition to its other types.
As long as enchanted creature is face down, it can't be turned face up.",n/a,n/a,['U'],['U'],['Enchant'],dsk,common
Undead Sprinter,{B}{R},2,Creature — Zombie,"Trample, haste
You may cast Undead Sprinter from your graveyard if a non-Zombie creature died this turn. If you do, Undead Sprinter enters with a +1/+1 counter on it.",2,2,"['B', 'R']","['B', 'R']","['Haste', 'Trample']",dsk,rare
Under the Skin,{2}{G},3,Sorcery,"Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
You may return a permanent card from your graveyard to your hand.",n/a,n/a,['G'],['G'],"['Manifest', 'Manifest dread']",dsk,uncommon
Underwater Tunnel // Slimy Aquarium,{U} // {3}{U},5,Enchantment — Room // Enchantment — Room,n/a,n/a,n/a,['U'],['U'],"['Surveil', 'Manifest', 'Manifest dread']",dsk,common
Unholy Annex // Ritual Chamber,{2}{B} // {3}{B}{B},8,Enchantment — Room // Enchantment — Room,n/a,n/a,n/a,['B'],['B'],[],dsk,rare
Unidentified Hovership,{1}{W}{W},3,Artifact — Vehicle,"Flying
When Unidentified Hovership enters, exile up to one target creature with toughness 5 or less.
When Unidentified Hovership leaves the battlefield, the exiled card's owner manifests dread.
Crew 1",2,2,['W'],['W'],"['Flying', 'Crew']",dsk,rare
Unnerving Grasp,{2}{U},3,Sorcery,Return up to one target nonland permanent to its owner's hand. Manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.),n/a,n/a,['U'],['U'],"['Manifest', 'Manifest dread']",dsk,uncommon
Unsettling Twins,{3}{W},4,Creature — Human,"When Unsettling Twins enters, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",2,2,['W'],['W'],"['Manifest', 'Manifest dread']",dsk,common
Unstoppable Slasher,{2}{B},3,Creature — Zombie Assassin,"Deathtouch
Whenever Unstoppable Slasher deals combat damage to a player, they lose half their life, rounded up.
When Unstoppable Slasher dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it.",2,3,['B'],['B'],['Deathtouch'],dsk,rare
Untimely Malfunction,{1}{R},2,Instant,"Choose one —
• Destroy target artifact.
• Change the target of target spell or ability with a single target.
• One or two target creatures can't block this turn.",n/a,n/a,['R'],['R'],[],dsk,uncommon
Unwanted Remake,{W},1,Instant,"Destroy target creature. Its controller manifests dread. (That player looks at the top two cards of their library, then puts one onto the battlefield face down as a 2/2 creature and the other into their graveyard. If it's a creature card, it can be turned face up any time for its mana cost.)",n/a,n/a,['W'],['W'],[],dsk,uncommon
Unwilling Vessel,{2}{U},3,Creature — Human Wizard,"Vigilance
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, put a possession counter on Unwilling Vessel.
When Unwilling Vessel dies, create an X/X blue Spirit creature token with flying, where X is the number of counters on Unwilling Vessel.",3,2,['U'],['U'],"['Vigilance', 'Eerie']",dsk,uncommon
Valgavoth's Faithful,{B},1,Creature — Human Cleric,"{3}{B}, Sacrifice Valgavoth's Faithful: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery.",1,1,['B'],['B'],[],dsk,uncommon
Valgavoth's Lair,,0,Enchantment Land,"Hexproof
Valgavoth's Lair enters tapped. As it enters, choose a color.
{T}: Add one mana of the chosen color.",n/a,n/a,[],[],['Hexproof'],dsk,rare
Valgavoth's Onslaught,{X}{X}{G},1,Sorcery,"Manifest dread X times, then put X +1/+1 counters on each of those creatures. (To manifest dread, look at the top two cards of your library, then put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",n/a,n/a,['G'],['G'],"['Manifest', 'Manifest dread']",dsk,rare
"Valgavoth, Terror Eater",{6}{B}{B}{B},9,Legendary Creature — Elder Demon,"Flying, lifelink
Ward—Sacrifice three nonland permanents.
If a card you didn't control would be put into an opponent's graveyard from anywhere, exile it instead.
During your turn, you may play cards exiled with Valgavoth. If you cast a spell this way, pay life equal to its mana value rather than pay its mana cost.",9,9,['B'],['B'],"['Flying', 'Lifelink', 'Ward']",dsk,mythic
Vanish from Sight,{3}{U},4,Instant,Target nonland permanent's owner puts it on the top or bottom of their library. Surveil 1. (Look at the top card of your library. You may put it into your graveyard.),n/a,n/a,['U'],['U'],['Surveil'],dsk,common
Vengeful Possession,{2}{R},3,Sorcery,"Gain control of target creature until end of turn. Untap it. It gains haste until end of turn. You may discard a card. If you do, draw a card.",n/a,n/a,['R'],['R'],[],dsk,uncommon
Veteran Survivor,{W},1,Creature — Human Survivor,"Survival — At the beginning of your second main phase, if Veteran Survivor is tapped, exile up to one target card from a graveyard.
As long as there are three or more cards exiled with Veteran Survivor, it gets +3/+3 and has hexproof. (It can't be the target of spells or abilities your opponents control.)",2,1,['W'],['W'],['Survival'],dsk,uncommon
Vicious Clown,{2}{R},3,Creature — Human Clown,"Whenever another creature you control with power 2 or less enters, Vicious Clown gets +2/+0 until end of turn.",2,3,['R'],['R'],[],dsk,common
"Victor, Valgavoth's Seneschal",{1}{W}{B},3,Legendary Creature — Human Warlock,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, surveil 2 if this is the first time this ability has resolved this turn. If it's the second time, each opponent discards a card. If it's the third time, put a creature card from a graveyard onto the battlefield under your control.",3,3,"['B', 'W']","['B', 'W']","['Surveil', 'Eerie']",dsk,rare
Vile Mutilator,{5}{B}{B},7,Creature — Demon,"As an additional cost to cast this spell, sacrifice a creature or enchantment.
Flying, trample
When Vile Mutilator enters, each opponent sacrifices a nontoken enchantment, then sacrifices a nontoken creature.",6,5,['B'],['B'],"['Flying', 'Trample']",dsk,uncommon
Violent Urge,{R},1,Instant,"Target creature gets +1/+0 and gains first strike until end of turn.
Delirium — If there are four or more card types among cards in your graveyard, that creature gains double strike until end of turn.",n/a,n/a,['R'],['R'],['Delirium'],dsk,uncommon
Walk-In Closet // Forgotten Cellar,{2}{G} // {3}{G}{G},8,Enchantment — Room // Enchantment — Room,n/a,n/a,n/a,['G'],['G'],[],dsk,mythic
Waltz of Rage,{3}{R}{R},5,Sorcery,"Target creature you control deals damage equal to its power to each other creature. Until end of turn, whenever a creature you control dies, exile the top card of your library. You may play it until the end of your next turn.",n/a,n/a,['R'],['R'],[],dsk,rare
Wary Watchdog,{1}{G},2,Creature — Dog,"When Wary Watchdog enters or dies, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",3,1,['G'],['G'],['Surveil'],dsk,common
Wickerfolk Thresher,{3}{G},4,Artifact Creature — Scarecrow,"Delirium — Whenever Wickerfolk Thresher attacks, if there are four or more card types among cards in your graveyard, look at the top card of your library. If it's a land card, you may put it onto the battlefield. If you don't put the card onto the battlefield, put it into your hand.",5,4,['G'],['G'],['Delirium'],dsk,uncommon
Wildfire Wickerfolk,{R}{G},2,Artifact Creature — Scarecrow,"Haste
Delirium — Wildfire Wickerfolk gets +1/+1 and has trample as long as there are four or more card types among cards in your graveyard.",3,2,"['G', 'R']","['G', 'R']","['Delirium', 'Haste']",dsk,uncommon
"Winter, Misanthropic Guide",{1}{B}{R}{G},4,Legendary Creature — Human Warlock,"Ward {2}
At the beginning of your upkeep, each player draws two cards.
Delirium — As long as there are four or more card types among cards in your graveyard, each opponent's maximum hand size is equal to seven minus the number of those card types.",3,4,"['B', 'G', 'R']","['B', 'G', 'R']","['Delirium', 'Ward']",dsk,rare
Winter's Intervention,{1}{B},2,Instant,Winter's Intervention deals 2 damage to target creature. You gain 2 life.,n/a,n/a,['B'],['B'],[],dsk,common
Withering Torment,{2}{B},3,Instant,Destroy target creature or enchantment. You lose 2 life.,n/a,n/a,['B'],['B'],[],dsk,uncommon
"Zimone, All-Questioning",{1}{G}{U},3,Legendary Creature — Human Wizard,"At the beginning of your end step, if a land entered the battlefield under your control this turn and you control a prime number of lands, create Primo, the Indivisible, a legendary 0/0 green and blue Fractal creature token, then put that many +1/+1 counters on it. (2, 3, 5, 7, 11, 13, 17, 19, 23, 29, and 31 are prime numbers.)",1,1,"['G', 'U']","['G', 'U']",[],dsk,rare
